FeatureName,DateCode,Value,Energy Type,Energy Consuming Sector
Stirling,2016,3.98,Manufactured Fuels,Domestic
Stirling,2016,66.415,Petroleum Products,Agriculture
Stirling,2016,291.259,Electricity,Industrial & Commercial
Stirling,2016,491.363,Gas,Domestic
Stirling,2016,18.759,Petroleum Products,Rail
Stirling,2016,989.97,Petroleum Products,Road Transport
Stirling,2016,64.619,Petroleum Products,Domestic
Stirling,2016,0.829,Petroleum Products,Public Sector
Stirling,2016,0.0,Coal,Agriculture
Stirling,2016,3.365,Coal,Domestic
Stirling,2015,968.219,Petroleum Products,Road Transport
Stirling,2016,12.099,Bioenergy & Wastes,Domestic
Stirling,2016,0.0,Coal,Rail
Stirling,2016,182.774,Electricity,Domestic
Stirling,2016,0.24,Coal,Public Sector
Stirling,2014,0.0,Coal,Rail
Stirling,2014,1.811,Coal,Public Sector
Stirling,2014,267.026,Electricity,Industrial & Commercial
Stirling,2014,191.278,Electricity,Domestic
Stirling,2006,4.863,Bioenergy & Wastes,Road Transport
Stirling,2007,9.661,Bioenergy & Wastes,Road Transport
Stirling,2014,3.37,Coal,Domestic
Stirling,2005,1.693,Bioenergy & Wastes,Road Transport
Stirling,2014,19.755,Petroleum Products,Rail
Stirling,2014,0.833,Petroleum Products,Public Sector
Stirling,2015,10.774,Bioenergy & Wastes,Domestic
Stirling,2014,942.408,Petroleum Products,Road Transport
Stirling,2014,3.912,Manufactured Fuels,Domestic
Stirling,2014,488.832,Gas,Domestic
Stirling,2014,63.921,Petroleum Products,Domestic
Stirling,2014,60.821,Petroleum Products,Agriculture
Aberdeen City,2008,19.083,Petroleum Products,Public Sector
Aberdeen City,2008,25.3,Petroleum Products,Domestic
Aberdeen City,2008,1148.834,Petroleum Products,Road Transport
Aberdeen City,2008,10.688,Petroleum Products,Rail
Aberdeen City,2008,5.319,Manufactured Fuels,Domestic
Aberdeen City,2008,1583.576,Gas,Domestic
Aberdeen City,2008,10.31,Petroleum Products,Agriculture
Aberdeen City,2009,0.0,Coal,Rail
Aberdeen City,2009,12.071,Coal,Public Sector
Aberdeen City,2009,480.089,Electricity,Domestic
Aberdeen City,2009,0.0,Coal,Agriculture
Aberdeen City,2009,6.824,Bioenergy & Wastes,Domestic
Aberdeen City,2009,1.793,Coal,Domestic
Aberdeen City,2007,10.57,Petroleum Products,Rail
Aberdeen City,2007,20.829,Petroleum Products,Public Sector
Aberdeen City,2008,6.325,Bioenergy & Wastes,Domestic
Aberdeen City,2007,1169.509,Petroleum Products,Road Transport
Aberdeen City,2007,10.539,Petroleum Products,Agriculture
Aberdeen City,2007,4.857,Manufactured Fuels,Domestic
Aberdeen City,2007,24.696,Petroleum Products,Domestic
Aberdeen City,2008,487.134,Electricity,Domestic
Aberdeen City,2008,0.0,Coal,Rail
Aberdeen City,2008,859.201,Electricity,Industrial & Commercial
Aberdeen City,2008,1.789,Coal,Domestic
Aberdeen City,2008,0.018,Coal,Agriculture
Aberdeen City,2008,11.464,Coal,Public Sector
Aberdeen City,2010,19.898,Petroleum Products,Public Sector
Aberdeen City,2010,10.738,Petroleum Products,Rail
Aberdeen City,2010,10.494,Petroleum Products,Agriculture
Aberdeen City,2010,27.188,Petroleum Products,Domestic
Aberdeen City,2011,8.212,Bioenergy & Wastes,Domestic
Aberdeen City,2011,0.006,Coal,Agriculture
Aberdeen City,2010,1081.478,Petroleum Products,Road Transport
Aberdeen City,2010,0.0,Coal,Rail
Aberdeen City,2010,475.508,Electricity,Domestic
Aberdeen City,2010,12.444,Coal,Public Sector
Aberdeen City,2010,1438.215,Gas,Domestic
Aberdeen City,2010,2.814,Manufactured Fuels,Domestic
Aberdeen City,2010,838.294,Electricity,Industrial & Commercial
Aberdeen City,2009,24.924,Petroleum Products,Domestic
Aberdeen City,2009,10.389,Petroleum Products,Agriculture
Aberdeen City,2009,17.987,Petroleum Products,Public Sector
Aberdeen City,2009,1452.502,Gas,Domestic
Aberdeen City,2009,827.235,Electricity,Industrial & Commercial
Aberdeen City,2009,2.746,Manufactured Fuels,Domestic
Aberdeen City,2010,1.871,Coal,Domestic
Aberdeen City,2010,0.005,Coal,Agriculture
Aberdeen City,2011,1.848,Coal,Domestic
Aberdeen City,2009,1107.957,Petroleum Products,Road Transport
Aberdeen City,2009,10.712,Petroleum Products,Rail
Aberdeen City,2010,9.266,Bioenergy & Wastes,Domestic
Aberdeen City,2005,1.644,Coal,Domestic
Aberdeen City,2005,0.032,Coal,Agriculture
Aberdeen City,2005,0.0,Coal,Rail
Aberdeen City,2005,12.394,Coal,Public Sector
Aberdeen City,2005,10.317,Bioenergy & Wastes,Domestic
Aberdeen City,2005,11.616,Petroleum Products,Agriculture
Aberdeen City,2005,5.473,Manufactured Fuels,Domestic
Aberdeen City,2005,26.174,Petroleum Products,Domestic
Aberdeen City,2005,880.81,Electricity,Industrial & Commercial
Aberdeen City,2005,516.919,Electricity,Domestic
Aberdeen City,2005,1682.733,Gas,Domestic
Aberdeen City,2006,1209.145,Petroleum Products,Road Transport
Aberdeen City,2006,9.808,Petroleum Products,Rail
Aberdeen City,2007,0.014,Coal,Agriculture
Aberdeen City,2007,9.278,Bioenergy & Wastes,Domestic
Aberdeen City,2006,27.609,Petroleum Products,Domestic
Aberdeen City,2006,11.09,Petroleum Products,Agriculture
Aberdeen City,2006,47.453,Petroleum Products,Public Sector
Aberdeen City,2007,827.73,Electricity,Industrial & Commercial
Aberdeen City,2007,501.369,Electricity,Domestic
Aberdeen City,2007,1629.107,Gas,Domestic
Aberdeen City,2007,10.9,Coal,Public Sector
Aberdeen City,2007,1.692,Coal,Domestic
Aberdeen City,2007,0.0,Coal,Rail
Aberdeen City,2006,0.018,Coal,Agriculture
Aberdeen City,2006,11.607,Bioenergy & Wastes,Domestic
Aberdeen City,2006,1.478,Coal,Domestic
Aberdeen City,2005,9.817,Petroleum Products,Rail
Aberdeen City,2005,27.058,Petroleum Products,Public Sector
Aberdeen City,2005,1142.213,Petroleum Products,Road Transport
Aberdeen City,2006,1648.018,Gas,Domestic
Aberdeen City,2006,851.293,Electricity,Industrial & Commercial
Aberdeen City,2006,5.14,Manufactured Fuels,Domestic
Aberdeen City,2006,0.0,Coal,Rail
Aberdeen City,2006,11.146,Coal,Public Sector
Aberdeen City,2006,504.614,Electricity,Domestic
Aberdeen City,2012,355.348,Electricity,Commercial
Aberdeen City,2011,470.893,Electricity,Industrial
Aberdeen City,2013,365.776,Electricity,Commercial
Aberdeen City,2012,449.118,Electricity,Industrial
Aberdeen City,2010,479.37,Electricity,Industrial
Aberdeen City,2010,358.924,Electricity,Commercial
Aberdeen City,2011,355.509,Electricity,Commercial
Aberdeen City,2015,447.075,Electricity,Industrial
Aberdeen City,2015,359.691,Electricity,Commercial
Aberdeen City,2016,472.911,Electricity,Industrial
Aberdeen City,2016,273.269,Electricity,Commercial
Aberdeen City,2014,370.026,Electricity,Commercial
Aberdeen City,2013,449.887,Electricity,Industrial
Aberdeen City,2014,459.749,Electricity,Industrial
Aberdeen City,2005,356.395,Electricity,Commercial
Aberdeen City,2006,343.193,Electricity,Commercial
Aberdeen City,2005,524.415,Electricity,Industrial
Aberdeen City,2020,1385.275,Gas,Domestic
Aberdeen City,2020,531.631,Gas,Industrial
Aberdeen City,2020,434.699,Gas,Commercial
Aberdeen City,2008,506.482,Electricity,Industrial
Aberdeen City,2008,352.719,Electricity,Commercial
Aberdeen City,2009,469.017,Electricity,Industrial
Aberdeen City,2009,358.218,Electricity,Commercial
Aberdeen City,2007,337.552,Electricity,Commercial
Aberdeen City,2006,508.099,Electricity,Industrial
Aberdeen City,2007,490.179,Electricity,Industrial
Aberdeen City,2020,0.0,Coal,Rail
Aberdeen City,2020,2.33,Coal,Public Sector
Aberdeen City,2020,1.234,Coal,Domestic
Aberdeen City,2020,0.52,Coal,Commercial
Aberdeen City,2020,13.763,Coal,Industrial
Aberdeen City,2020,307.282,Electricity,Industrial
Aberdeen City,2020,387.811,Electricity,Domestic
Aberdeen City,2018,1048.789,Petroleum Products,Road Transport
Aberdeen City,2020,576.9,Electricity,Industrial & Commercial
Aberdeen City,2020,269.618,Electricity,Commercial
Aberdeen City,2019,348.789,Electricity,Commercial
Aberdeen City,2018,423.3,Electricity,Industrial
Aberdeen City,2019,351.409,Electricity,Industrial
Aberdeen City,2017,466.797,Electricity,Industrial
Aberdeen City,2017,269.736,Electricity,Commercial
Aberdeen City,2018,319.092,Electricity,Commercial
Aberdeen City,2020,45.305,Bioenergy & Wastes,Industrial
Aberdeen City,2020,30.27,Bioenergy & Wastes,Commercial
Aberdeen City,2020,0.0,Coal,Agriculture
Aberdeen City,2020,52.912,Bioenergy & Wastes,Road Transport
Aberdeen City,2020,19.112,Bioenergy & Wastes,Domestic
Aberdeen City,2020,7.786,Petroleum Products,Rail
Aberdeen City,2020,919.794,Petroleum Products,Road Transport
Aberdeen City,2020,307.875,Petroleum Products,Industrial
Aberdeen City,2020,16.78,Petroleum Products,Public Sector
Aberdeen City,2020,8.759,Manufactured Fuels,Industrial
Aberdeen City,2020,4.533,Manufactured Fuels,Domestic
Aberdeen City,2020,1.151,Petroleum Products,Commercial
Aberdeen City,2020,21.559,Petroleum Products,Domestic
Aberdeen City,2020,11.7,Petroleum Products,Agriculture
Aberdeen City,2013,17.147,Petroleum Products,Public Sector
Aberdeen City,2013,10.701,Petroleum Products,Rail
Aberdeen City,2013,10.844,Petroleum Products,Agriculture
Aberdeen City,2013,22.804,Petroleum Products,Domestic
Aberdeen City,2014,10.989,Bioenergy & Wastes,Domestic
Aberdeen City,2014,0.0,Coal,Agriculture
Aberdeen City,2013,1028.429,Petroleum Products,Road Transport
Aberdeen City,2013,0.0,Coal,Rail
Aberdeen City,2013,444.895,Electricity,Domestic
Aberdeen City,2013,1.695,Coal,Domestic
Aberdeen City,2013,12.528,Coal,Public Sector
Aberdeen City,2013,1348.967,Gas,Domestic
Aberdeen City,2013,3.169,Manufactured Fuels,Domestic
Aberdeen City,2013,815.663,Electricity,Industrial & Commercial
Aberdeen City,2014,21.419,Petroleum Products,Domestic
Aberdeen City,2014,17.459,Petroleum Products,Public Sector
Aberdeen City,2014,3.526,Manufactured Fuels,Domestic
Aberdeen City,2014,10.952,Petroleum Products,Agriculture
Aberdeen City,2014,1043.634,Petroleum Products,Road Transport
Aberdeen City,2015,13.291,Bioenergy & Wastes,Domestic
Aberdeen City,2014,10.954,Petroleum Products,Rail
Aberdeen City,2014,13.135,Coal,Public Sector
Aberdeen City,2014,0.0,Coal,Rail
Aberdeen City,2014,1.447,Coal,Domestic
Aberdeen City,2014,829.774,Electricity,Industrial & Commercial
Aberdeen City,2014,1353.456,Gas,Domestic
Aberdeen City,2014,444.761,Electricity,Domestic
Aberdeen City,2011,10.487,Petroleum Products,Rail
Aberdeen City,2011,1048.817,Petroleum Products,Road Transport
Aberdeen City,2011,22.282,Petroleum Products,Domestic
Aberdeen City,2011,20.94,Petroleum Products,Public Sector
Aberdeen City,2012,0.006,Coal,Agriculture
Aberdeen City,2012,1.765,Coal,Domestic
Aberdeen City,2012,10.031,Bioenergy & Wastes,Domestic
Aberdeen City,2011,465.325,Electricity,Domestic
Aberdeen City,2011,826.402,Electricity,Industrial & Commercial
Aberdeen City,2011,12.715,Coal,Public Sector
Aberdeen City,2011,0.0,Coal,Rail
Aberdeen City,2011,2.882,Manufactured Fuels,Domestic
Aberdeen City,2011,10.672,Petroleum Products,Agriculture
Aberdeen City,2011,1393.963,Gas,Domestic
Aberdeen City,2012,17.763,Petroleum Products,Public Sector
Aberdeen City,2012,10.636,Petroleum Products,Rail
Aberdeen City,2012,10.976,Petroleum Products,Agriculture
Aberdeen City,2012,22.153,Petroleum Products,Domestic
Aberdeen City,2013,11.732,Bioenergy & Wastes,Domestic
Aberdeen City,2013,0.0,Coal,Agriculture
Aberdeen City,2012,1040.926,Petroleum Products,Road Transport
Aberdeen City,2012,0.0,Coal,Rail
Aberdeen City,2012,454.549,Electricity,Domestic
Aberdeen City,2012,11.411,Coal,Public Sector
Aberdeen City,2012,1399.785,Gas,Domestic
Aberdeen City,2012,3.491,Manufactured Fuels,Domestic
Aberdeen City,2012,804.466,Electricity,Industrial & Commercial
Aberdeen City,2017,11.845,Petroleum Products,Agriculture
Aberdeen City,2017,20.79,Petroleum Products,Domestic
Aberdeen City,2017,1359.351,Gas,Domestic
Aberdeen City,2017,4.207,Manufactured Fuels,Domestic
Aberdeen City,2017,10.671,Petroleum Products,Rail
Aberdeen City,2017,1062.242,Petroleum Products,Road Transport
Aberdeen City,2017,17.949,Petroleum Products,Public Sector
Aberdeen City,2017,1.412,Coal,Domestic
Aberdeen City,2017,2.484,Coal,Public Sector
Aberdeen City,2017,15.452,Bioenergy & Wastes,Domestic
Aberdeen City,2017,0.0,Coal,Agriculture
Aberdeen City,2017,391.024,Electricity,Domestic
Aberdeen City,2017,736.533,Electricity,Industrial & Commercial
Aberdeen City,2017,0.0,Coal,Rail
Aberdeen City,2018,4.391,Manufactured Fuels,Domestic
Aberdeen City,2018,11.8,Petroleum Products,Agriculture
Aberdeen City,2018,742.392,Electricity,Industrial & Commercial
Aberdeen City,2018,1346.96,Gas,Domestic
Aberdeen City,2018,17.945,Petroleum Products,Public Sector
Aberdeen City,2018,10.11,Petroleum Products,Rail
Aberdeen City,2018,21.673,Petroleum Products,Domestic
Aberdeen City,2018,0.0,Coal,Agriculture
Aberdeen City,2018,1.381,Coal,Domestic
Aberdeen City,2018,17.506,Bioenergy & Wastes,Domestic
Aberdeen City,2018,0.0,Coal,Rail
Aberdeen City,2018,379.303,Electricity,Domestic
Aberdeen City,2018,2.718,Coal,Public Sector
Aberdeen City,2015,21.608,Petroleum Products,Domestic
Aberdeen City,2015,19.019,Petroleum Products,Public Sector
Aberdeen City,2015,3.831,Manufactured Fuels,Domestic
Aberdeen City,2015,11.316,Petroleum Products,Agriculture
Aberdeen City,2015,1043.547,Petroleum Products,Road Transport
Aberdeen City,2016,14.926,Bioenergy & Wastes,Domestic
Aberdeen City,2015,10.816,Petroleum Products,Rail
Aberdeen City,2015,1.699,Coal,Public Sector
Aberdeen City,2015,0.0,Coal,Rail
Aberdeen City,2015,0.0,Coal,Agriculture
Aberdeen City,2015,1.457,Coal,Domestic
Aberdeen City,2015,806.766,Electricity,Industrial & Commercial
Aberdeen City,2015,1355.543,Gas,Domestic
Aberdeen City,2015,427.305,Electricity,Domestic
Aberdeen City,2016,11.96,Petroleum Products,Agriculture
Aberdeen City,2016,21.679,Petroleum Products,Domestic
Aberdeen City,2016,1350.934,Gas,Domestic
Aberdeen City,2016,3.709,Manufactured Fuels,Domestic
Aberdeen City,2016,10.784,Petroleum Products,Rail
Aberdeen City,2016,1054.765,Petroleum Products,Road Transport
Aberdeen City,2016,18.383,Petroleum Products,Public Sector
Aberdeen City,2016,1.445,Coal,Domestic
Aberdeen City,2016,1.728,Coal,Public Sector
Aberdeen City,2016,0.0,Coal,Agriculture
Aberdeen City,2016,405.173,Electricity,Domestic
Aberdeen City,2016,746.179,Electricity,Industrial & Commercial
Aberdeen City,2016,0.0,Coal,Rail
Aberdeen City,2017,21.149,Coal,Industrial
Aberdeen City,2017,0.509,Coal,Commercial
Aberdeen City,2017,316.693,Gas,Commercial
Aberdeen City,2017,21.598,Bioenergy & Wastes,Commercial
Aberdeen City,2017,31.166,Bioenergy & Wastes,Industrial
Aberdeen City,2017,2.743,Petroleum Products,Commercial
Aberdeen City,2017,341.864,Petroleum Products,Industrial
Aberdeen City,2017,687.207,Gas,Industrial
Aberdeen City,2017,7.133,Manufactured Fuels,Industrial
Aberdeen City,2016,23.878,Coal,Industrial
Aberdeen City,2016,0.476,Coal,Commercial
Aberdeen City,2016,306.686,Gas,Commercial
Aberdeen City,2016,11.581,Bioenergy & Wastes,Commercial
Aberdeen City,2016,16.712,Bioenergy & Wastes,Industrial
Aberdeen City,2016,2.476,Petroleum Products,Commercial
Aberdeen City,2016,316.498,Petroleum Products,Industrial
Aberdeen City,2016,665.492,Gas,Industrial
Aberdeen City,2016,5.387,Manufactured Fuels,Industrial
Aberdeen City,2018,22.592,Bioenergy & Wastes,Commercial
Aberdeen City,2019,700.199,Electricity,Industrial & Commercial
Aberdeen City,2019,415.17,Gas,Commercial
Aberdeen City,2019,372.943,Electricity,Domestic
Aberdeen City,2019,4.75,Manufactured Fuels,Domestic
Aberdeen City,2019,1364.484,Gas,Domestic
Aberdeen City,2019,498.764,Gas,Industrial
Aberdeen City,2019,13.961,Coal,Industrial
Aberdeen City,2019,1.297,Coal,Domestic
Aberdeen City,2019,2.255,Coal,Public Sector
Aberdeen City,2019,0.0,Coal,Agriculture
Aberdeen City,2019,0.521,Coal,Commercial
Aberdeen City,2019,0.0,Coal,Rail
Aberdeen City,2018,19.746,Coal,Industrial
Aberdeen City,2018,0.515,Coal,Commercial
Aberdeen City,2018,395.049,Gas,Commercial
Aberdeen City,2018,32.064,Bioenergy & Wastes,Industrial
Aberdeen City,2018,2.798,Petroleum Products,Commercial
Aberdeen City,2018,357.375,Petroleum Products,Industrial
Aberdeen City,2018,582.291,Gas,Industrial
Aberdeen City,2018,6.969,Manufactured Fuels,Industrial
Aberdeen City,2019,2.489,Petroleum Products,Commercial
Aberdeen City,2019,11.827,Petroleum Products,Agriculture
Aberdeen City,2019,20.82,Petroleum Products,Domestic
Aberdeen City,2019,5.877,Manufactured Fuels,Industrial
Aberdeen City,2019,10.338,Petroleum Products,Rail
Aberdeen City,2019,1202.589,Petroleum Products,Road Transport
Aberdeen City,2019,318.374,Petroleum Products,Industrial
Aberdeen City,2019,17.746,Petroleum Products,Public Sector
Aberdeen City,2005,2.06,Bioenergy & Wastes,Road Transport
Aberdeen City,2006,5.487,Bioenergy & Wastes,Road Transport
Aberdeen City,2018,38.66,Bioenergy & Wastes,Road Transport
Aberdeen City,2019,18.836,Bioenergy & Wastes,Domestic
Aberdeen City,2016,28.963,Bioenergy & Wastes,Road Transport
Aberdeen City,2017,28.801,Bioenergy & Wastes,Road Transport
Aberdeen City,2019,24.599,Bioenergy & Wastes,Commercial
Aberdeen City,2019,34.619,Bioenergy & Wastes,Industrial
Aberdeen City,2019,58.004,Bioenergy & Wastes,Road Transport
Aberdeen City,2010,35.098,Bioenergy & Wastes,Road Transport
Aberdeen City,2009,30.099,Bioenergy & Wastes,Road Transport
Aberdeen City,2011,32.018,Bioenergy & Wastes,Road Transport
Aberdeen City,2007,10.213,Bioenergy & Wastes,Road Transport
Aberdeen City,2008,24.501,Bioenergy & Wastes,Road Transport
Aberdeen City,2014,35.78,Bioenergy & Wastes,Road Transport
Aberdeen City,2015,28.673,Bioenergy & Wastes,Road Transport
Aberdeen City,2012,28.194,Bioenergy & Wastes,Road Transport
Aberdeen City,2013,32.075,Bioenergy & Wastes,Road Transport
Aberdeen City,2011,6.135,Bioenergy & Wastes,Industrial
Aberdeen City,2011,1.302,Bioenergy & Wastes,Commercial
Aberdeen City,2011,0.621,Coal,Commercial
Aberdeen City,2010,1.295,Petroleum Products,Commercial
Aberdeen City,2010,330.418,Petroleum Products,Industrial
Aberdeen City,2011,589.941,Gas,Industrial
Aberdeen City,2011,18.546,Manufactured Fuels,Industrial
Aberdeen City,2011,23.413,Coal,Industrial
Aberdeen City,2011,487.577,Gas,Commercial
Aberdeen City,2010,0.371,Bioenergy & Wastes,Industrial
Aberdeen City,2010,0.093,Bioenergy & Wastes,Commercial
Aberdeen City,2010,0.391,Coal,Commercial
Aberdeen City,2009,1.164,Petroleum Products,Commercial
Aberdeen City,2009,326.397,Petroleum Products,Industrial
Aberdeen City,2010,476.588,Gas,Industrial
Aberdeen City,2010,15.426,Manufactured Fuels,Industrial
Aberdeen City,2010,26.534,Coal,Industrial
Aberdeen City,2010,449.675,Gas,Commercial
Aberdeen City,2005,421.252,Petroleum Products,Industrial
Aberdeen City,2006,1.383,Bioenergy & Wastes,Commercial
Aberdeen City,2005,2.405,Petroleum Products,Commercial
Aberdeen City,2006,0.47,Coal,Commercial
Aberdeen City,2006,5.502,Bioenergy & Wastes,Industrial
Aberdeen City,2005,710.357,Gas,Commercial
Aberdeen City,2005,13.236,Coal,Industrial
Aberdeen City,2005,7.898,Manufactured Fuels,Industrial
Aberdeen City,2005,752.872,Gas,Industrial
Aberdeen City,2012,6.837,Bioenergy & Wastes,Industrial
Aberdeen City,2012,1.655,Bioenergy & Wastes,Commercial
Aberdeen City,2012,0.491,Coal,Commercial
Aberdeen City,2011,1.28,Petroleum Products,Commercial
Aberdeen City,2011,293.575,Petroleum Products,Industrial
Aberdeen City,2006,511.249,Gas,Commercial
